date,house,debateType,debate_uri,xml_uri
2017-11-28,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_business_enterprise_and_innovation/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_business_enterprise_and_innovation/2017-11-28/debate/mul@/main.xml
2017-11-28,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_agriculture_food_and_the_marine/2017-11-28/debate/mul@/main.xml
2017-11-28,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-28/debate/mul@/main.xml
2017-11-28,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-28/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/committee_of_public_accounts/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_foreign_affairs_and_trade_and_defence/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_implementation_of_the_good_friday_agreement/2017-11-23/debate/mul@/main.xml
2017-11-23,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_housing_planning_and_local_government/2017-11-23/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_housing_planning_and_local_government/2017-11-23/debate/mul@/main.xml
